"5","302004210","B","014","00","002","00000","退院時共同指導料１（１以外の場合）","退院時共同指導料１（１以外）","2","302004110","B","014","00","001","00000","退院時共同指導料１（在宅療養支援歯科診療所１、在宅療養支援歯科診療所２又は在宅療養支援歯科病院の場合）","退院時共同指導料１（歯援診１、歯援診２又は歯援病）","2","302004310","B","015","00","000","00000","退院時共同指導料２","退院時共同指導料２","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240601","99999999","0","0","0"
"5","302004310","B","015","00","000","00000","退院時共同指導料２","退院時共同指導料２","2","302004110","B","014","00","001","00000","退院時共同指導料１（在宅療養支援歯科診療所１、在宅療養支援歯科診療所２又は在宅療養支援歯科病院の場合）","退院時共同指導料１（歯援診１、歯援診２又は歯援病）","2","302004210","B","014","00","002","00000","退院時共同指導料１（１以外の場合）","退院時共同指導料１（１以外）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240601","99999999","0","0","0"
"5","303003310","C","001","03","002","00000","歯科疾患在宅療養管理料（在宅療養支援歯科診療所２の場合）","歯在管（歯援診２）","0","302000110","B","000","04","000","00000","歯科疾患管理料","歯科疾患管理料","0","314000310","N","002","00","000","00000","歯科矯正管理料","歯科矯正管理料","0","302000710","B","002","00","000","00000","歯科特定疾患療養管理料","特疾管","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240601","99999999","0","0","0"
"5","303003410","C","001","03","003","00000","歯科疾患在宅療養管理料（１から３まで以外の場合）","歯在管（１から３まで以外）","0","302000110","B","000","04","000","00000","歯科疾患管理料","歯科疾患管理料","0","314000310","N","002","00","000","00000","歯科矯正管理料","歯科矯正管理料","0","302000710","B","002","00","000","00000","歯科特定疾患療養管理料","特疾管","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240601","99999999","0","0","0"
"5","303002410","C","003","00","001","00000","在宅患者訪問薬剤管理指導料（単一建物診療患者が１人の場合）","在宅患者訪問薬剤管理指導料（単一建物診療患者が１人）","0","306001810","F","500","00","002","00000","調剤技術基本料（その他の患者に投薬を行った場合）","調基（その他）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240601","99999999","0","0","0"
"5","303002510","C","003","00","002","00000","在宅患者訪問薬剤管理指導料（単一建物診療患者が２人以上９人以下の場合）","在宅患者訪問薬剤管理指導料（単一建物診療患者が２～９人）","0","306001810","F","500","00","002","00000","調剤技術基本料（その他の患者に投薬を行った場合）","調基（その他）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240601","99999999","0","0","0"
"5","306001710","F","500","00","001","00000","調剤技術基本料（入院中の患者に投薬を行った場合）","調基（入院）","1","302002610","B","008","00","001","00000","薬剤管理指導料１（特に安全管理が必要な医薬品が投薬又は注射されている患者の場合）","薬管１（安全管理を要する医薬品投与患者）","1","302002710","B","008","00","002","00000","薬剤管理指導料２（１の患者以外の患者の場合）","薬管２（１の患者以外の患者）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240601","99999999","0","0","0"
"5","306001810","F","500","00","002","00000","調剤技術基本料（その他の患者に投薬を行った場合）","調基（その他）","1","303002410","C","003","00","001","00000","在宅患者訪問薬剤管理指導料（単一建物診療患者が１人の場合）","在宅患者訪問薬剤管理指導料（単一建物診療患者が１人）","1","303002510","C","003","00","002","00000","在宅患者訪問薬剤管理指導料（単一建物診療患者が２人以上９人以下の場合）","在宅患者訪問薬剤管理指導料（単一建物診療患者が２～９人）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240601","99999999","0","0","0"
"5","314000310","N","002","00","000","00000","歯科矯正管理料","歯科矯正管理料","1","302000110","B","000","04","000","00000","歯科疾患管理料","歯科疾患管理料","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240601","99999999","0","0","0"
"5","315000110","O","000","00","001","00000","口腔病理診断料（組織診断料）（歯科診療に係るものに限る。）","口腔病理診断料（組織診断料）","0","315000310","O","001","00","000","00000","口腔病理判断料（歯科診療に係るものに限る。）","口腔病理判断料","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240601","99999999","0","0","0"
"5","315000210","O","000","00","001","00000","口腔病理診断料（組織診断料）（他医療機関作製の組織標本）（歯科診療に係るものに限る。）","口腔病理診断料（組織診断料）（他医療機関作製の組織標本）","0","315000310","O","001","00","000","00000","口腔病理判断料（歯科診療に係るものに限る。）","口腔病理判断料","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240601","99999999","0","0","0"
"5","315000410","O","000","00","002","00000","口腔病理診断料（細胞診断料）（歯科診療に係るものに限る。）","口腔病理診断料（細胞診断料）","0","315000310","O","001","00","000","00000","口腔病理判断料（歯科診療に係るものに限る。）","口腔病理判断料","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240601","99999999","0","0","0"
"5","315000510","O","000","00","002","00000","口腔病理診断料（細胞診断料）（他医療機関作製の標本）（歯科診療に係るものに限る。）","口腔病理診断料（細胞診断料）（他医療機関作製の標本）","0","315000310","O","001","00","000","00000","口腔病理判断料（歯科診療に係るものに限る。）","口腔病理判断料","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240601","99999999","0","0","0"
"5","315000310","O","001","00","000","00000","口腔病理判断料（歯科診療に係るものに限る。）","口腔病理判断料","1","315000110","O","000","00","001","00000","口腔病理診断料（組織診断料）（歯科診療に係るものに限る。）","口腔病理診断料（組織診断料）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240601","99999999","0","0","0"
