"2","0170026","真性皮膚結核","9","0170013","0170013","皮膚結核"
"2","0171001","バザン硬結性紅斑","9","8833048","8833048","結核性硬結性紅斑"
"2","0171003","バザン病","9","8833048","8833048","結核性硬結性紅斑"
"2","0171005","結核性結節性紅斑","9","8833048","8833048","結核性硬結性紅斑"
"3","0171007","硬結性紅斑","9","","8833048","結核性硬結性紅斑"
"2","0172001","るいれき","9","0172020","0172020","頚部リンパ節結核"
"2","0172003","リンパ節結核","9","0172005","0172005","結核性リンパ節炎"
"2","0172004","リンパ腺結核","9","0172005","0172005","結核性リンパ節炎"
"2","0172006","結核性リンパ腺炎","9","0172005","0172005","結核性リンパ節炎"
"2","0172014","頚腺結核","9","0172020","0172020","頚部リンパ節結核"
"4","0173006","結核性角膜実質炎","9","","0173005","結核性角膜炎"
"4","0173007","結核性間質性角膜炎","9","","0173005","結核性角膜炎"
"2","0173015","脈絡孤立結核","9","8840451","8840451","脈絡膜結核"
"2","0173017","結膜結核症","9","8833175","8833175","結膜結核"
"2","0178006","結核性リンパ腫","9","0172005","0172005","結核性リンパ節炎"
"2","0270002","リステリア菌性髄膜炎","9","8840965","8840965","リステリア性髄膜炎"
"2","0310001","肺抗酸菌症","9","8843760","8843760","肺非結核性抗酸菌症"
"2","0310002","肺非定型抗酸菌症","9","8843760","8843760","肺非結核性抗酸菌症"
"2","0319001","非定型マイコバクテリア感染","9","8843768","8843768","非結核性抗酸菌症"
"2","0319003","非定型抗酸菌症","9","8843768","8843768","非結核性抗酸菌症"
"2","0319004","マイコバクテリア症","9","8843768","8843768","非結核性抗酸菌症"
"5","0339002","百日咳菌性肺炎","9","","",""
"2","0339005","百日咳肺炎","9","0339001","0339001","百日咳"
"2","0340007","溶連菌性扁桃炎","9","8841196","8841196","連鎖球菌性扁桃炎"
"2","0340008","レンサ球菌性アンギーナ","9","8841185","8841185","連鎖球菌性アンギナ"
"2","0340009","レンサ球菌性咽頭炎","9","8841186","8841186","連鎖球菌性咽頭炎"
"2","0340011","レンサ球菌性喉頭炎","9","8841189","8841189","連鎖球菌性喉頭炎"
"2","0340012","レンサ球菌性上気道感染","9","8841193","8841193","連鎖球菌性上気道感染"
"2","0340013","レンサ球菌性扁桃炎","9","8841196","8841196","連鎖球菌性扁桃炎"
"2","0360004","正菌性髄膜炎","9","0360001","0360001","髄膜炎菌性髄膜炎"
"2","0360005","流行性髄膜炎","9","0360001","0360001","髄膜炎菌性髄膜炎"
"2","0360006","流行性脳脊髄膜炎","9","0360001","0360001","髄膜炎菌性髄膜炎"
"2","0379001","テタヌス","9","0379002","0379002","破傷風"
"2","0389008","病院感染","9","0389009","0389009","院内感染"
"2","0389010","病院関連感染","9","0389009","0389009","院内感染"
"2","0389013","術創感染症","9","8845681","8845681","術後創部感染"
"2","0389017","セプシス","9","0389004","0389004","敗血症"
"2","0408002","細菌性湿疹","9","6900007","6900007","感染性皮膚炎"
"2","0410001","溶血性連鎖球菌症","9","0410002","0410002","溶連菌感染症"
"2","0410003","溶連菌症","9","0410002","0410002","溶連菌感染症"
"2","0410004","レンサ球菌感染症","9","8841180","8841180","連鎖球菌感染症"
"2","0414001","大腸菌感染（症）","9","8837367","8837367","大腸菌感染症"
"2","0417003","緑膿菌感染（症）","9","8841067","8841067","緑膿菌感染症"
"3","0418001","マイコプラスマ・ニユモニエ感染","9","","8842166","マイコプラズマ感染症"
"2","0418002","マイコプラスマ感染症","9","8842166","8842166","マイコプラズマ感染症"
"2","0418003","マイコプラスマ症","9","8842166","8842166","マイコプラズマ感染症"
"2","0459005","急性灰白髄炎","9","0459002","0459002","ポリオ"
"3","0459006","小児麻痺","9","","0459008","脊髄性小児麻痺"
"3","0459009","流行性灰白髄炎","9","","0459002","ポリオ"
"2","0462006","ブリオン病","9","8848413","8848413","プリオン病"
"3","0462007","ゲルストマン・シュトロイスラー・シャイン","9","","8841322","ゲルストマン・ストロイスラー・シャインカー病"
"2","0462008","後天性免疫不全症候群脳炎","9","8830098","8830098","ＨＩＶ脳症"
"2","0529004","水痘（症）","9","8842189","8842189","水痘"
"2","0531002","ハント病","9","0531001","0531001","ハント症候群"
"2","0531003","ヘルペス後神経炎","9","0531012","0531012","帯状疱疹後神経痛"
"2","0531004","ヘルペス後神経痛","9","0531012","0531012","帯状疱疹後神経痛"
"2","0531005","ヘルペス神経炎","9","0531013","0531013","帯状疱疹神経炎"
"2","0531006","ヘルペス神経痛","9","0531013","0531013","帯状疱疹神経炎"
"2","0531008","ラムゼイハント病","9","0531001","0531001","ハント症候群"
"2","0531009","三叉神経ヘルペス","9","0531010","0531010","三叉神経帯状疱疹"
"2","0531014","疱疹後神経痛","9","0531012","0531012","帯状疱疹後神経痛"
"2","0531015","ハント氏病","9","0531001","0531001","ハント症候群"
"2","0531016","ハント神経痛","9","0531001","0531001","ハント症候群"
"2","0532004","眼瞼帯状ヘルペス","9","8831980","8831980","眼瞼帯状疱疹"
"2","0532008","眼部帯状ヘルペス","9","8832064","8832064","眼部帯状疱疹"
"2","0537001","耳性帯状疱疹","9","0537002","0537002","耳帯状疱疹"
"2","0537005","耳性帯状ヘルペス","9","0537002","0537002","耳帯状疱疹"
"2","0537007","耳介帯状ヘルペス","9","0537002","0537002","耳帯状疱疹"
"2","0539011","帯状ヘルペス","9","0539013","0539013","帯状疱疹"
"2","0539012","帯状湿疹","9","0539013","0539013","帯状疱疹"
"2","0539014","帯状疱瘡","9","0539013","0539013","帯状疱疹"
"2","0539020","顔面帯状ヘルペス","9","0539002","0539002","顔面帯状疱疹"
"2","0540002","カポジー水痘様発疹症","9","8831449","8831449","カポジ水痘様発疹症"
"2","0540008","疱疹状湿疹","9","8839981","8839981","ヘルペスウイルス性湿疹"
"3","0540010","疱疹性湿疹","9","","8839981","ヘルペスウイルス性湿疹"
"2","0540012","ヘルペス状湿疹","9","8839981","8839981","ヘルペスウイルス性湿疹"
"2","0540013","ヘルペス性湿疹","9","8839981","8839981","ヘルペスウイルス性湿疹"
"2","0541003","陰部疱疹","9","0541002","0541002","陰部ヘルペス"
"2","0541004","外陰ヘルペス","9","0541005","0541005","外陰部ヘルペス"
"2","0541006","外陰部単純ヘルペス","9","0541005","0541005","外陰部ヘルペス"
"2","0541007","外陰部疱疹","9","0541005","0541005","外陰部ヘルペス"
"2","0541008","疱疹性外陰膣炎","9","8839977","8839977","ヘルペスウイルス性外陰腟炎"
"2","0541009","ヘルペス性外陰部膣炎","9","8839977","8839977","ヘルペスウイルス性外陰腟炎"
"2","0542001","ヘルペス性口内炎","9","0542010","0542010","ヘルペス口内炎"
"2","0542003","口腔内ヘルペス","9","0542002","0542002","口腔ヘルペス"
"2","0542004","疱疹状口内炎","9","0542010","0542010","ヘルペス口内炎"
"2","0542005","疱疹性口内炎","9","0542010","0542010","ヘルペス口内炎"
"2","0542007","再発性ヘルペス性口内炎","9","8833972","8833972","再発性ヘルペスウイルス性口内炎"
"2","0542008","原発性ヘルペス性口内炎","9","8833317","8833317","原発性ヘルペスウイルス性口内炎"
"2","0542009","急性ヘルペス性歯肉口内炎","9","8839982","8839982","ヘルペスウイルス性歯肉口内炎"
"2","0544003","単純ヘルペス性角膜炎","9","0544001","0544001","ヘルペス角膜炎"
"2","0544005","ヘルペス性虹彩炎","9","8839979","8839979","ヘルペスウイルス性虹彩炎"
"2","0544006","ヘルペス性虹彩毛様体炎","9","8839980","8839980","ヘルペスウイルス性虹彩毛様体炎"
"2","0544008","角膜ヘルペス","9","0544001","0544001","ヘルペス角膜炎"
"2","0544009","角膜疱疹","9","0544001","0544001","ヘルペス角膜炎"
"3","0549001","ヘルペス","9","","0549014","単純ヘルペス"
"2","0549008","口唇単純性ヘルペス","9","0549023","0549023","単純口唇ヘルペス"
"2","0549009","口唇単純性疱疹","9","0549023","0549023","単純口唇ヘルペス"
"2","0549010","口唇疱疹","9","0549007","0549007","口唇ヘルペス"
"2","0549015","単純疱疹","9","0549014","0549014","単純ヘルペス"
"3","0549021","疱疹","9","","0549014","単純ヘルペス"
"3","0549025","粘膜疱疹","9","","0549014","単純ヘルペス"
"3","0549026","粘膜ヘルペス","9","","0549014","単純ヘルペス"
"2","0549028","単純性疱疹","9","0549014","0549014","単純ヘルペス"
"5","0549030","水疱性ヘルペス","9","","",""
"2","0551001","麻疹後肺炎","9","0551002","0551002","麻疹肺炎"
"2","0559001","はしか","9","0559004","0559004","麻疹"
"2","0569002","風疹感染","9","0569001","0569001","風疹"
"2","0569004","バラ疹","9","8839114","8839114","ばら疹"
"2","0569005","三日はしか","9","0569001","0569001","風疹"
"2","0570001","リンゴ病","9","0570002","0570002","伝染性紅斑"
"2","0570003","流行性紅斑","9","0570002","0570002","伝染性紅斑"
"2","0570005","第５病","9","0570002","0570002","伝染性紅斑"
"2","0578003","小児ばら疹","9","8838208","8838208","突発性発疹症"
"2","0578005","突発疹","9","8838208","8838208","突発性発疹症"
"2","0578006","突発性発疹（症）","9","8838208","8838208","突発性発疹症"
"2","0701002","Ａ型ウイルス肝炎","9","0701001","0701001","Ａ型肝炎"
"2","0701003","カタル性黄疸","9","8832284","8832284","急性ウイルス性肝炎"
"3","0701007","伝染性肝炎","9","","0701001","Ａ型肝炎"
"3","0701012","流行性肝炎","9","","0701001","Ａ型肝炎"
"2","0703001","Ｂ型ウィルス肝炎","9","0703002","0703002","Ｂ型肝炎"
"3","0703005","ＨＢ抗原汚染","9","","8830062","Ｂ型肝炎ウイルス感染"
"2","0703007","血清黄疸","9","0703014","0703014","輸血後肝障害"
"2","0703008","血清肝炎","9","0703014","0703014","輸血後肝障害"
"2","0703010","慢性Ｂ型肝炎","9","0703003","0703003","Ｂ型慢性肝炎"
"2","0703015","輸血後血清肝炎","9","0703014","0703014","輸血後肝障害"
"2","0703023","Ｃ型ウイルス肝炎","9","0703022","0703022","Ｃ型肝炎"
"2","0709001","ウイルス肝炎","9","8830747","8830747","ウイルス性肝炎"
"2","0709002","急性ウイルス肝炎","9","8832284","8832284","急性ウイルス性肝炎"
"2","0709006","慢性活動性肝炎","9","5714010","5714010","活動性慢性肝炎"
"2","0720001","おたふくかぜ睾丸炎","9","8840515","8840515","ムンプス精巣炎"
"2","0720002","耳下腺炎性睾丸炎","9","8840515","8840515","ムンプス精巣炎"
"2","0720003","耳下腺炎性精巣炎","9","8840515","8840515","ムンプス精巣炎"
"2","0729001","おたふくかぜ","9","0729004","0729004","流行性耳下腺炎"
"2","0729003","伝染性耳下腺炎","9","0729004","0729004","流行性耳下腺炎"
"2","0739001","オーム熱","9","8830987","8830987","オウム病"
"2","0739002","オーム病","9","8830987","8830987","オウム病"
"2","0740001","アフタ性アンギーナ","9","8830284","8830284","アフタ性アンギナ"
"2","0743001","ハンドフットマウス病","9","0743002","0743002","手足口病"
"2","0759006","伝染性単核球症","9","0759010","0759010","伝染性単核症"
"2","0759012","感染性単球増加症","9","0759010","0759010","伝染性単核症"
"2","0759013","感染性単球症","9","0759010","0759010","伝染性単核症"
"2","0761002","トラコーマパンヌス","9","0761004","0761004","トラコーマ性パンヌス"
"2","0761003","トラコーマ性ろ胞性結膜炎","9","8831464","8831464","顆粒性結膜炎"
"3","0770001","封入体性結膜炎","9","","0769008","クラミジア結膜炎"
"3","0770002","パラトラコーマ","9","","0769008","クラミジア結膜炎"
"2","0772003","プール熱","9","0772004","0772004","咽頭結膜熱"
"2","0772005","急性咽頭結膜熱","9","0772004","0772004","咽頭結膜熱"
"2","0774000","流行性出血性結膜炎","9","8832369","8832369","急性出血性結膜炎"
"3","0778001","ニューカッスル病","9","","8838412","ニューキャッスル結膜炎"
"2","0778002","ニューカッスル結膜炎","9","8838412","8838412","ニューキャッスル結膜炎"
"2","0779001","ウイルス性結膜炎","9","8840990","8840990","流行性結膜炎"
"2","0780001","伝染性いぼ","9","0780002","0780002","伝染性軟属腫"
"2","0780003","伝染性軟疣","9","0780002","0780002","伝染性軟属腫"
"2","0781001","いぼ","9","0781034","0781034","疣贅"
"2","0781002","みはりいぼ","9","5690002","5690002","肛門ポリープ"
"2","0781003","ウイルス性いぼ","9","0781004","0781004","ウイルス性疣贅"
"2","0781013","若年性扁平疣贅","9","0781020","0781020","青年扁平疣贅"
"2","0781016","水いぼ","9","0780002","0780002","伝染性軟属腫"
"2","0781018","青年性扁平疣贅","9","0781020","0781020","青年扁平疣贅"
"2","0781022","尖圭コンジローム","9","8836084","8836084","尖圭コンジローマ"
"2","0781023","尖圭疣贅","9","8836084","8836084","尖圭コンジローマ"
"2","0781026","足蹠疣贅","9","0781025","0781025","足底疣贅"
"5","0781033","疣癬","9","","",""
"2","0781035","疣贅状表皮異形成","9","0781036","0781036","いぼ状表皮異形成"
"2","0785001","巨細胞封入体症","9","8833949","8833949","サイトメガロウイルス感染症"
"2","0788005","冬期嘔吐下痢症","9","8838431","8838431","乳児冬期下痢症"
"2","0798004","ＨＡＭ","9","8830102","8830102","ＨＴＬＶ－１関連脊髄症"
"3","0799007","夏カゼ症候群","9","","4609023","かぜ"
"2","0839002","リケッチア疾患","9","0839001","0839001","リケッチア感染症"
"2","0839003","リケッチア症","9","0839001","0839001","リケッチア感染症"
"2","0905004","晩発先天梅毒","9","8851306","8851306","第３期先天梅毒"
"2","0905008","真性歯牙欠如症","9","8831638","8831638","完全無歯症"
"2","0906001","晩期潜伏先天梅毒","9","8851290","8851290","潜伏性第３期先天梅毒"
"2","0907001","晩期先天梅毒","9","8851306","8851306","第３期先天梅毒"
"2","0909001","遺伝梅毒","9","0909005","0909005","先天梅毒"
"2","0909002","先天性梅毒","9","0909005","0909005","先天梅毒"
"2","0909006","胎児性梅毒","9","0909005","0909005","先天梅毒"
"2","0910004","性器梅毒","9","0910003","0910003","性器下疳"
"2","0913005","扁平コンジローム","9","8840017","8840017","扁平コンジローマ"
"2","0914004","梅毒性バラ疹","9","8839090","8839090","梅毒性ばら疹"
"2","0948001","アーガイル・ロバートソン症候群","9","8841310","8841310","アーガイル・ロバートソン瞳孔"
"2","0948003","横断性脊髄症","9","0948002","0948002","横断性脊髄炎"
"5","0949004","慢性神経梅毒","9","","",""
"2","0979005","梅毒（症）","9","8839057","8839057","梅毒"
"2","0980003","急性淋病性尿道炎","9","0980002","0980002","急性淋菌性尿道炎"
"2","0980004","淋菌感染","9","0980013","0980013","淋病"
"2","0980007","淋菌性外陰膣炎","9","8841073","8841073","淋菌性外陰腟炎"
"2","0980009","淋菌性膣炎","9","8841083","8841083","淋菌性腟炎"
"2","0980010","淋疾","9","0980013","0980013","淋病"
"2","0980012","淋疾尿道炎","9","0980008","0980008","淋菌性尿道炎"
"2","0981005","淋菌性睾丸炎","9","0981008","0981008","淋菌性精巣炎"
"2","0981007","膀胱淋疾","9","0981006","0981006","淋菌性膀胱炎"
"3","0984001","眼淋菌感染","9","","0984005","淋菌性結膜炎"
"2","0984003","膿漏眼","9","0984005","0984005","淋菌性結膜炎"
"2","0984004","風眼","9","0984005","0984005","淋菌性結膜炎"
"2","0984007","新生児淋菌性膿漏眼","9","8835059","8835059","新生児膿漏眼"
"2","0984010","淋菌性膿漏眼","9","0984005","0984005","淋菌性結膜炎"
"2","0984011","新生児淋菌性結膜炎","9","8835059","8835059","新生児膿漏眼"
"2","0985004","りん疾性関節炎","9","0985003","0985003","淋菌性関節炎"
"3","0990001","外陰軟性下疳","9","","0990002","軟性下疳"
"2","0991002","鼠径リンパ肉芽腫（症）","9","8836804","8836804","鼠径リンパ肉芽腫症"
"2","0991003","第四性病","9","8836804","8836804","鼠径リンパ肉芽腫症"
"3","0991004","慢性陰門潰瘍","9","","0991007","性病性リンパ肉芽腫"
"2","0992005","鼠径部肉芽腫","9","0992003","0992003","鼠径肉芽腫"
"2","0993001","ライター症候群","9","8850317","8850317","反応性関節炎"
"2","0999002","性病","9","0999003","0999003","性行為感染症"
"2","0999004","性感染症","9","0999003","0999003","性行為感染症"
"2","1000003","ワイル病","9","8830970","8830970","黄疸出血性レプトスピラ症"
"3","1010002","ワンサン口内炎","9","","8841277","ワンサンアンギナ"
"2","1010003","ワンサン歯肉炎","9","8843130","8843130","壊死性潰瘍性歯肉炎"
"3","1010004","壊死性潰瘍性口内炎","9","","5231014","壊疽性歯肉炎"
"3","1010006","急性壊死性潰瘍性口内炎","9","","5231014","壊疽性歯肉炎"
"3","1010013","スピロヘータ口内炎","9","","5281003","壊疽性口内炎"
"2","1019001","ワンサンアンギーナ","9","8841277","8841277","ワンサンアンギナ"
"2","1019003","ワンサン口峡炎","9","8841277","8841277","ワンサンアンギナ"
"2","1019004","偽膜性アンギーナ","9","8832767","8832767","偽膜性アンギナ"
"3","1019005","潰瘍性壊死性口内炎","9","","5231014","壊疽性歯肉炎"
"2","1020001","イチゴ腫","9","8830497","8830497","いちご腫"
"2","1021001","フランベシア多発乳頭腫","9","1022001","1022001","皮膚フランベジア"
"2","1021002","フランベシオーム","9","8830497","8830497","いちご腫"
"2","1021003","ピアノーマ","9","8830497","8830497","いちご腫"
"2","1029001","フランベシア","9","8830497","8830497","いちご腫"
"5","1029003","トレポネーマ症","9","","",""
"3","1030001","ピンタ紅斑疹","9","","8839586","ピンタ性紅斑"
"3","1048002","スピロヘータ性壊疽","9","","5281003","壊疽性口内炎"
"2","1100001","ケルズス禿瘡","9","8833208","8833208","ケルスス禿瘡"
"2","1100002","顔部白癬","9","1100003","1100003","顔面白癬"
"4","1100004","前頭部真菌症","9","","1100006","頭部白癬"
"2","1100005","頭皮白癬症","9","1100006","1100006","頭部白癬"
"3","1100008","毛根白癬","9","","1100007","白癬性毛瘡"
"4","1101001","指趾爪甲状白癬","9","","8837847","爪白癬"
"2","1101004","爪甲白癬","9","8837847","8837847","爪白癬"
"2","1101005","爪白癬（症）","9","8837847","8837847","爪白癬"
"2","1103001","いんきん","9","8833854","8833854","股部頑癬"
"2","1103002","陰股部頑癬","9","8833854","8833854","股部頑癬"
"2","1103004","陰部頑癬","9","8833854","8833854","股部頑癬"
"3","1103005","陰部湿疹様白癬","9","","1103011","股部白癬"
"2","1103008","外陰部頑癬","9","8833854","8833854","股部頑癬"
"2","1103013","多発性頑癬","9","1103017","1103017","汎発性頑癬"
"2","1103014","殿部糸状菌症","9","1103016","1103016","殿部白癬"
"2","1103015","殿部湿疹様白癬","9","1103016","1103016","殿部白癬"
"2","1103024","殿部白癬症","9","1103016","1103016","殿部白癬"
"2","1104002","水虫","9","8836770","8836770","足白癬"
"3","1104004","足頑癬","9","","8836770","足白癬"
"2","1104005","足水虫","9","8836770","8836770","足白癬"
"2","1104006","足白癬（症）","9","8836770","8836770","足白癬"
"2","1104013","スポーツ足","9","8836770","8836770","足白癬"
"2","1105002","躯幹白癬","9","1105003","1105003","体部白癬"
"3","1106002","深在性皮膚糸状菌症","9","","1106004","深在性白癬"
"2","1108005","表在性皮膚糸状菌症","9","1109031","1109031","皮膚糸状菌症"
"2","1108006","表在白癬","9","8839411","8839411","表在性白癬症"
"3","1108007","毳毛部白癬","9","","8839214","ひげ白癬"
"3","1109001","しらくも","9","","1109007","黄癬"
"3","1109002","たむし","9","","8839411","表在性白癬症"
"2","1109003","ゼニタムシ","9","1105003","1105003","体部白癬"
"2","1109011","汗疱性表在白癬","9","1109010","1109010","汗疱状白癬"
"2","1109013","糸状菌感染症","9","1109014","1109014","糸状菌症"
"2","1109016","湿疹様白癬症","9","1109015","1109015","湿疹状白癬"
"2","1109017","小水疱性白癬","9","1109019","1109019","水疱性白癬"
"2","1109018","小水疱斑状白癬","9","1109019","1109019","水疱性白癬"
"3","1109020","浅在性白癬","9","","8839411","表在性白癬症"
"2","1109021","全身白癬","9","8839030","8839030","汎発性白癬"
"2","1109023","白癬（症）","9","8838926","8838926","白癬"
"2","1109024","白癬菌症","9","8838926","8838926","白癬"
"2","1109026","斑状小水疱性白癬","9","1109019","1109019","水疱性白癬"
"3","1109027","斑状白癬","9","","8838926","白癬"
"2","1109028","汎発性浅在性白癬","9","8839030","8839030","汎発性白癬"
"5","1109033","粃糠状性白癬","9","","",""
"2","1109035","尋常性白癬","9","8838926","8838926","白癬"
"2","1109036","表皮糸状菌症","9","1109031","1109031","皮膚糸状菌症"
"3","1119005","寄生菌性間擦疹","9","","1119013","皮膚真菌症"
"3","1119006","指間分芽菌症","9","","1123019","指間カンジダ症"
"5","1119008","真菌性皮疹","9","","",""
"2","1119009","真菌性皮膚炎","9","1119013","1119013","皮膚真菌症"
"2","1119010","真菌性皮膚疾患","9","1119013","1119013","皮膚真菌症"
"3","1119014","皮膚分芽菌症","9","","1123025","皮膚カンジダ症"
"3","1119015","分芽菌症","9","","1129002","カンジダ症"
"3","1119016","分芽菌性間擦疹","9","","1123002","カンジダ性間擦疹"
"2","1119017","分芽菌性口内炎","9","8831561","8831561","カンジダ性口内炎"
"3","1119018","分芽菌性紅斑","9","","8839389","皮膚ブラストミセス症"
"3","1119019","分芽菌性指趾間びらん症","9","","8831563","カンジダ性指間びらん"
"3","1119020","分芽菌性爪囲炎","9","","1123022","爪周囲カンジダ症"
"2","1119021","分芽菌性爪郭炎","9","1123020","1123020","爪カンジダ症"
"3","1119022","分芽菌性肉芽腫","9","","8831567","カンジダ性肉芽腫"
"3","1119023","分芽苔皮指間びらん症","9","","8831563","カンジダ性指間びらん"
"3","1119024","分芽菌性指間びらん症","9","","8831563","カンジダ性指間びらん"
"2","1120003","カンジダ性口角炎","9","1120002","1120002","カンジダ性口角びらん"
"2","1120005","カンジダ舌","9","1120013","1120013","舌カンジダ症"
"5","1120006","偽膜性炎","9","","",""
"2","1120011","口腔鵞口瘡","9","1120009","1120009","口腔カンジダ症"
"2","1120014","鵞口瘡","9","1120009","1120009","口腔カンジダ症"
"2","1120015","口腔内カンジダ症","9","1120009","1120009","口腔カンジダ症"
"2","1121001","カンジダ性外陰炎","9","1121006","1121006","外陰部カンジダ症"
"2","1121002","カンジダ性膣外陰炎","9","8831700","8831700","外陰部腟カンジダ症"
"2","1121003","カンジダ外陰膣炎","9","8831700","8831700","外陰部腟カンジダ症"
"2","1121004","カンジダ膣炎","9","8837495","8837495","腟カンジダ症"
"2","1121005","陰部カンジダ症","9","1121006","1121006","外陰部カンジダ症"
"2","1121007","真菌性外陰膣炎","9","8834926","8834926","真菌性外陰腟炎"
"4","1121009","老人性カンジダ膣炎","9","","8837495","腟カンジダ症"
"2","1121010","膣カンジダ（症）","9","8837495","8837495","腟カンジダ症"
"2","1121011","膣外陰カンジダ症","9","8831700","8831700","外陰部腟カンジダ症"
"2","1121012","鵞口瘡性外陰炎","9","8837495","8837495","腟カンジダ症"
"2","1121013","外陰カンジダ症","9","1121006","1121006","外陰部カンジダ症"
"2","1121014","膣鵞口瘡","9","8837495","8837495","腟カンジダ症"
"2","1121015","外陰膣カンジダ症","9","8831700","8831700","外陰部腟カンジダ症"
"2","1121016","外陰部膣カンジダ症","9","8831700","8831700","外陰部腟カンジダ症"
"2","1122003","カンジダ性膣炎","9","8837495","8837495","腟カンジダ症"
"2","1123001","カンジダ性間擦症","9","1123002","1123002","カンジダ性間擦疹"
"2","1123006","カンジダ性爪囲炎","9","1123022","1123022","爪周囲カンジダ症"
"2","1123007","カンジダ性爪甲周囲炎","9","1123022","1123022","爪周囲カンジダ症"
"2","1123008","カンジダ性皮膚炎","9","1123025","1123025","皮膚カンジダ症"
"2","1123010","カンジダ爪炎","9","1123020","1123020","爪カンジダ症"
"2","1123011","カンジダ皮膚炎","9","1123025","1123025","皮膚カンジダ症"
"2","1123014","外陰皮膚カンジダ症","9","1121006","1121006","外陰部カンジダ症"
"3","1123015","汗疹様カンジダ症","9","","1123005","カンジダ性湿疹"
"3","1123016","汗疹様カンジダ性皮膚炎","9","","1123005","カンジダ性湿疹"
"2","1123017","間擦疹型カンジダ症","9","1123002","1123002","カンジダ性間擦疹"
"2","1123018","間擦疹皮膚カンジダ症","9","1123002","1123002","カンジダ性間擦疹"
